월(Monthly),구분,시군구,미분양현황
2017-12,서울,광진구,0
2017-12,서울,동대문구,0
2017-12,서울,중랑구,0
2017-12,서울,성북구,0
2017-12,서울,강북구,0
2017-12,서울,도봉구,2
2017-12,서울,노원구,0
2017-12,서울,은평구,0
2017-12,서울,서대문구,0
2017-12,서울,마포구,0
2017-12,서울,양천구,3
2017-12,서울,강서구,0
2017-12,서울,구로구,15
2017-12,서울,금천구,0
2017-12,서울,영등포구,0
2017-12,서울,동작구,0
2017-12,서울,관악구,0
2017-12,서울,서초구,16
2017-12,서울,강남구,0
2017-12,서울,송파구,8
2017-12,서울,강동구,0
2017-12,부산,계,1,920
2017-12,부산,중구,0
2017-12,부산,서구,97
2017-12,부산,동구,108
2017-12,부산,영도구,0
2017-12,부산,부산진구,532
2017-12,부산,동래구,31
2017-12,부산,남구,14
2017-12,부산,북구,165
2017-12,부산,해운대구,53
2017-12,부산,사하구,289
2017-12,부산,금정구,75
2017-12,부산,강서구,141
2017-12,부산,연제구,8
2017-12,부산,수영구,52
2017-12,부산,사상구,29
2017-12,부산,기장군,326
2017-12,대구,계,126
2017-12,대구,중구,0
2017-12,대구,동구,63
2017-12,대구,서구,19
2017-12,대구,남구,0
2017-12,대구,북구,0
2017-12,대구,수성구,0
2017-12,대구,달서구,0
2017-12,대구,달성군,44
2017-12,인천,계,1,549
2017-12,인천,중구,998
2017-12,인천,남동구,165
2017-12,인천,서구,10
2017-12,인천,연수구,0
2017-12,인천,남구,368
2017-12,인천,동구,0
2017-12,인천,부평구,8
2017-12,인천,계양구,0
2017-12,인천,강화군,0
2017-12,인천,옹진군,0
2017-12,광주,계,707
2017-12,광주,동구,186
2017-12,광주,서구,36
2017-12,광주,남구,100
2017-12,광주,북구,237
2017-12,광주,광산구,148
2017-12,대전,계,759
2017-12,대전,동구,242
2017-12,대전,중구,62
2017-12,대전,서구,133
2017-12,대전,유성구,234
2017-12,대전,대덕구,88
2017-12,울산,계,855
2017-12,울산,중구,111
2017-12,울산,남구,466
2017-12,울산,동구,96
2017-12,울산,북구,164
2017-12,울산,울주군,18
2017-12,경기,계,8,793
2017-12,경기,수원시,7
2017-12,경기,성남시,0
2017-12,경기,의정부시,54
2017-12,경기,안양시,44
2017-12,경기,부천시,39
2017-12,경기,광명시,0
2017-12,경기,평택시,837
2017-12,경기,동두천시,0
2017-12,경기,안산시,143
2017-12,경기,고양시,448
2017-12,경기,과천시,0
2017-12,경기,구리시,97
2017-12,경기,남양주시,2,044
2017-12,경기,오산시,0
2017-12,경기,시흥시,73
2017-12,경기,군포시,0
2017-12,경기,의왕시,0
2017-12,경기,하남시,18
2017-12,경기,용인시,1,160
2017-12,경기,파주시,18
2017-12,경기,이천시,842
2017-12,경기,안성시,1,521
2017-12,경기,김포시,81
2017-12,경기,양주시,21
2017-12,경기,여주시,0
2017-12,경기,화성시,1,006
2017-12,경기,광주시,268
2017-12,경기,연천군,14
2017-12,경기,포천시,0
2017-12,경기,가평군,0
2017-12,경기,양평군,58
2017-12,강원,계,2,816
2017-12,강원,춘천시,273
2017-12,강원,원주시,390
2017-12,강원,강릉시,867
2017-12,강원,동해시,682
2017-12,강원,태백시,8
2017-12,강원,속초시,185
2017-12,강원,삼척시,23
2017-12,강원,홍천군,20
2017-12,강원,횡성군,89
2017-12,강원,영월군,19
2017-12,강원,평창군,68
2017-12,강원,정선군,143
2017-12,강원,철원군,0
2017-12,강원,화천군,5
2017-12,강원,양구군,0
2017-12,강원,인제군,0
2017-12,강원,고성군,44
2017-12,강원,양양군,0
2017-12,충북,계,4,980
2017-12,충북,청주시,2,234
2017-12,충북,충주시,734
2017-12,충북,제천시,374
2017-12,충북,보은군,417
2017-12,충북,옥천군,146
2017-12,충북,영동군,25
2017-12,충북,증평군,0
2017-12,충북,진천군,381
2017-12,충북,괴산군,0
2017-12,충북,음성군,669
2017-12,충북,단양군,0
2017-12,충남,계,11,283
2017-12,충남,천안시,4,541
2017-12,충남,공주시,461
2017-12,충남,보령시,814
2017-12,충남,아산시,740
2017-12,충남,서산시,1,379
2017-12,충남,논산시,341
2017-12,충남,계룡시,183
2017-12,충남,당진시,462
2017-12,충남,금산군,0
2017-12,충남,부여군,446
2017-12,충남,서천군,118
2017-12,충남,청양군,0
2017-12,충남,홍성군,174
2017-12,충남,예산군,1,434
2017-12,충남,태안군,190
2017-12,세종,계,0
2017-12,세종,세종시,0
2017-12,전북,계,1,881
2017-12,전북,전주시,306
2017-12,전북,군산시,742
2017-12,전북,익산시,98
2017-12,전북,정읍시,95
2017-12,전북,남원시,0
2017-12,전북,김제시,164
2017-12,전북,완주군,427
2017-12,전북,진안군,0
2017-12,전북,무주군,0
2017-12,전북,장수군,0
2017-12,전북,임실군,41
2017-12,전북,순창군,8
2017-12,전북,고창군,0
2017-12,전북,부안군,0
2017-12,전남,계,627
2017-12,전남,목포시,54
2017-12,전남,여수시,0
2017-12,전남,순천시,58
2017-12,전남,나주시,106
2017-12,전남,광양시,263
2017-12,전남,담양군,0
2017-12,전남,곡성군,0
2017-12,전남,구례군,0
2017-12,전남,고흥군,57
2017-12,전남,보성군,0
2017-12,전남,화순군,0
2017-12,전남,장흥군,0
2017-12,전남,강진군,0
2017-12,전남,해남군,58
2017-12,전남,영암군,17
2017-12,전남,무안군,14
2017-12,전남,함평군,0
2017-12,전남,영광군,0
2017-12,전남,장성군,0
2017-12,전남,완도군,0
2017-12,전남,진도군,0
2017-12,전남,신안군,0
2017-12,경북,계,7,630
2017-12,경북,포항시,2,221
2017-12,경북,경주시,1,219
2017-12,경북,김천시,1,456
2017-12,경북,안동시,191
2017-12,경북,구미시,1,121
2017-12,경북,영주시,0
2017-12,경북,영천시,249
2017-12,경북,상주시,0
2017-12,경북,문경시,0
2017-12,경북,경산시,45
2017-12,경북,군위군,0
2017-12,경북,의성군,0
2017-12,경북,청송군,0
2017-12,경북,영양군,0
2017-12,경북,영덕군,0
2017-12,경북,청도군,128
2017-12,경북,고령군,0
2017-12,경북,성주군,118
2017-12,경북,칠곡군,380
2017-12,경북,예천군,502
2017-12,경북,봉화군,0
2017-12,경북,울진군,0
2017-12,경북,울릉군,0
2017-12,경남,계,12,088
2017-12,경남,창원시,5,360
2017-12,경남,진주시,212
2017-12,경남,통영시,1,457
2017-12,경남,사천시,1,391
2017-12,경남,김해시,1,204
2017-12,경남,밀양시,219
2017-12,경남,거제시,1,827
2017-12,경남,양산시,165
2017-12,경남,의령군,144
2017-12,경남,함안군,0
2017-12,경남,창녕군,62
2017-12,경남,고성군,0
2017-12,경남,남해군,0
2017-12,경남,하동군,0
2017-12,경남,산청군,35
2017-12,경남,함양군,5
2017-12,경남,거창군,7
2017-12,경남,합천군,0
2017-12,제주,계,1,271
2017-12,제주,제주시,1,002
2017-12,제주,서귀포시,269
2018-01,서울,계,45
2018-01,서울,종로구,1
2018-01,서울,중구,0
2018-01,서울,용산구,1
2018-01,서울,성동구,0
2018-01,서울,광진구,0
2018-01,서울,동대문구,0
2018-01,서울,중랑구,0
2018-01,서울,성북구,0
2018-01,서울,강북구,0
2018-01,서울,도봉구,2
2018-01,서울,노원구,0
2018-01,서울,은평구,0
2018-01,서울,서대문구,0
2018-01,서울,마포구,0
2018-01,서울,양천구,3
2018-01,서울,강서구,0
2018-01,서울,구로구,14
2018-01,서울,금천구,0
2018-01,서울,영등포구,0
2018-01,서울,동작구,0
2018-01,서울,관악구,0
2018-01,서울,서초구,16
2018-01,서울,강남구,0
2018-01,서울,송파구,8
2018-01,서울,강동구,0
2018-01,부산,계,2,291
2018-01,부산,중구,0
2018-01,부산,서구,97
2018-01,부산,동구,110
2018-01,부산,영도구,0
2018-01,부산,부산진구,528
2018-01,부산,동래구,21
2018-01,부산,남구,14
2018-01,부산,북구,141
2018-01,부산,해운대구,54
2018-01,부산,사하구,271
2018-01,부산,금정구,68
2018-01,부산,강서구,141
2018-01,부산,연제구,8
2018-01,부산,수영구,52
2018-01,부산,사상구,29
2018-01,부산,기장군,757
2018-01,대구,계,143
2018-01,대구,중구,0
2018-01,대구,동구,59
2018-01,대구,서구,14
2018-01,대구,남구,0
2018-01,대구,북구,0
2018-01,대구,수성구,27
2018-01,대구,달서구,0
2018-01,대구,달성군,43
2018-01,인천,계,1,192
2018-01,인천,중구,778
2018-01,인천,남동구,157
2018-01,인천,서구,10
2018-01,인천,연수구,0
2018-01,인천,남구,239
2018-01,인천,동구,0
2018-01,인천,부평구,8
2018-01,인천,계양구,0
2018-01,인천,강화군,0
2018-01,인천,옹진군,0
2018-01,광주,계,562
2018-01,광주,동구,186
2018-01,광주,서구,33
2018-01,광주,남구,26
2018-01,광주,북구,229
2018-01,광주,광산구,88
2018-01,대전,계,1,084
2018-01,대전,동구,665
2018-01,대전,중구,61
2018-01,대전,서구,92
2018-01,대전,유성구,205
2018-01,대전,대덕구,61
2018-01,울산,계,1,089
2018-01,울산,중구,108
2018-01,울산,남구,713
2018-01,울산,동구,87
2018-01,울산,북구,163
2018-01,울산,울주군,18
2018-01,경기,계,8,611
2018-01,경기,수원시,7
2018-01,경기,성남시,0
2018-01,경기,의정부시,54
2018-01,경기,안양시,43
2018-01,경기,부천시,61
2018-01,경기,광명시,0
2018-01,경기,평택시,779
2018-01,경기,동두천시,0
2018-01,경기,안산시,177
2018-01,경기,고양시,433
2018-01,경기,과천시,0
2018-01,경기,구리시,97
2018-01,경기,남양주시,1,689
2018-01,경기,오산시,0
2018-01,경기,시흥시,46
2018-01,경기,군포시,0
2018-01,경기,의왕시,0
2018-01,경기,하남시,18
2018-01,경기,용인시,1,080
2018-01,경기,파주시,18
2018-01,경기,이천시,712
2018-01,경기,안성시,1,463
2018-01,경기,김포시,374
2018-01,경기,양주시,15
2018-01,경기,여주시,0
2018-01,경기,화성시,896
2018-01,경기,광주시,240
2018-01,경기,연천군,317
2018-01,경기,포천시,0
2018-01,경기,가평군,0
2018-01,경기,양평군,92
2018-01,강원,계,2,693
2018-01,강원,춘천시,263
2018-01,강원,원주시,338
2018-01,강원,강릉시,699
2018-01,강원,동해시,742
2018-01,강원,태백시,8
2018-01,강원,속초시,265
2018-01,강원,삼척시,45
2018-01,강원,홍천군,20
2018-01,강원,횡성군,80
2018-01,강원,영월군,19
2018-01,강원,평창군,24
2018-01,강원,정선군,141
2018-01,강원,철원군,0
2018-01,강원,화천군,5
2018-01,강원,양구군,0
2018-01,강원,인제군,0
2018-01,강원,고성군,44
2018-01,강원,양양군,0
2018-01,충북,계,4,634
2018-01,충북,청주시,2,013
2018-01,충북,충주시,685
2018-01,충북,제천시,356
2018-01,충북,보은군,400
2018-01,충북,옥천군,135
2018-01,충북,영동군,24
2018-01,충북,증평군,0
2018-01,충북,진천군,368
2018-01,충북,괴산군,0
2018-01,충북,음성군,653
2018-01,충북,단양군,0
2018-01,충남,계,11,352
2018-01,충남,천안시,4,282
2018-01,충남,공주시,402
2018-01,충남,보령시,784
2018-01,충남,아산시,661
2018-01,충남,서산시,1,366
2018-01,충남,논산시,338
2018-01,충남,계룡시,182
2018-01,충남,당진시,968
2018-01,충남,금산군,0
2018-01,충남,부여군,395
2018-01,충남,서천군,111
2018-01,충남,청양군,0
2018-01,충남,홍성군,275
2018-01,충남,예산군,1,429
2018-01,충남,태안군,159
2018-01,세종,계,0
2018-01,세종,세종시,0
2018-01,전북,계,1,846
2018-01,전북,전주시,283
2018-01,전북,군산시,824
2018-01,전북,익산시,83
2018-01,전북,정읍시,87
2018-01,전북,남원시,0
2018-01,전북,김제시,157
2018-01,전북,완주군,339
2018-01,전북,진안군,0
2018-01,전북,무주군,0
2018-01,전북,장수군,0
2018-01,전북,임실군,39
2018-01,전북,순창군,8
2018-01,전북,고창군,26
2018-01,전북,부안군,0
2018-01,전남,계,1,249
2018-01,전남,목포시,67
2018-01,전남,여수시,0
2018-01,전남,순천시,56
2018-01,전남,나주시,98
2018-01,전남,광양시,257
2018-01,전남,담양군,0
2018-01,전남,곡성군,0
2018-01,전남,구례군,0
2018-01,전남,고흥군,53
2018-01,전남,보성군,0
2018-01,전남,화순군,0
2018-01,전남,장흥군,79
2018-01,전남,강진군,0
2018-01,전남,해남군,58
2018-01,전남,영암군,16
2018-01,전남,무안군,558
2018-01,전남,함평군,0
2018-01,전남,영광군,0
2018-01,전남,장성군,0
2018-01,전남,완도군,7
2018-01,전남,진도군,0
2018-01,전남,신안군,0
2018-01,경북,계,7,806
2018-01,경북,포항시,2,146
2018-01,경북,경주시,1,194
2018-01,경북,김천시,1,430
2018-01,경북,안동시,538
2018-01,경북,구미시,1,064
2018-01,경북,영주시,0
2018-01,경북,영천시,236
2018-01,경북,상주시,0
2018-01,경북,문경시,0
2018-01,경북,경산시,41
2018-01,경북,군위군,0
2018-01,경북,의성군,0
2018-01,경북,청송군,0
2018-01,경북,영양군,0
2018-01,경북,영덕군,0
2018-01,경북,청도군,193
2018-01,경북,고령군,0
2018-01,경북,성주군,117
2018-01,경북,칠곡군,351
2018-01,경북,예천군,496
2018-01,경북,봉화군,0
2018-01,경북,울진군,0
2018-01,경북,울릉군,0
2018-01,경남,계,13,227
2018-01,경남,창원시,5,663
2018-01,경남,진주시,578
2018-01,경남,통영시,1,442
2018-01,경남,사천시,1,351
2018-01,경남,김해시,1,430
2018-01,경남,밀양시,448
2018-01,경남,거제시,1,745
2018-01,경남,양산시,320
2018-01,경남,의령군,141
2018-01,경남,함안군,0
2018-01,경남,창녕군,62
2018-01,경남,고성군,0
2018-01,경남,남해군,0
2018-01,경남,하동군,0
2018-01,경남,산청군,35
2018-01,경남,함양군,5
2018-01,경남,거창군,7
2018-01,경남,합천군,0
2018-01,제주,계,1,280
2018-01,제주,제주시,963
2018-01,제주,서귀포시,317
2018-02,서울,계,48
2018-02,서울,종로구,1
2018-02,서울,중구,0
2018-02,서울,용산구,0
2018-02,서울,성동구,0
2018-02,서울,광진구,0
2018-02,서울,동대문구,0
2018-02,서울,중랑구,0
2018-02,서울,성북구,0
2018-02,서울,강북구,0
2018-02,서울,도봉구,2
2018-02,서울,노원구,0
2018-02,서울,은평구,0
2018-02,서울,서대문구,0
2018-02,서울,마포구,0
2018-02,서울,양천구,3
2018-02,서울,강서구,0
2018-02,서울,구로구,18
2018-02,서울,금천구,0
2018-02,서울,영등포구,0
2018-02,서울,동작구,0
2018-02,서울,관악구,0
2018-02,서울,서초구,16
2018-02,서울,강남구,0
2018-02,서울,송파구,8
2018-02,서울,강동구,0
2018-02,부산,계,2,937
2018-02,부산,중구,0
2018-02,부산,서구,828
2018-02,부산,동구,103
2018-02,부산,영도구,0
2018-02,부산,부산진구,522
2018-02,부산,동래구,25
2018-02,부산,남구,14
2018-02,부산,북구,231
2018-02,부산,해운대구,51
2018-02,부산,사하구,253
2018-02,부산,금정구,145
2018-02,부산,강서구,141
2018-02,부산,연제구,3
2018-02,부산,수영구,49
2018-02,부산,사상구,28
2018-02,부산,기장군,544
2018-02,대구,계,135
2018-02,대구,중구,0
2018-02,대구,동구,58
2018-02,대구,서구,14
2018-02,대구,남구,0
2018-02,대구,북구,0
2018-02,대구,수성구,27
2018-02,대구,달서구,0
2018-02,대구,달성군,36
2018-02,인천,계,1,246
2018-02,인천,중구,720
2018-02,인천,남동구,151
2018-02,인천,서구,32
2018-02,인천,연수구,0
2018-02,인천,남구,239
2018-02,인천,동구,0
2018-02,인천,부평구,58
2018-02,인천,계양구,46
2018-02,인천,강화군,0
2018-02,인천,옹진군,0
2018-02,광주,계,431
2018-02,광주,동구,105
2018-02,광주,서구,24
2018-02,광주,남구,10
2018-02,광주,북구,217
2018-02,광주,광산구,75
2018-02,대전,계,1,210
2018-02,대전,동구,641
2018-02,대전,중구,189
2018-02,대전,서구,142
2018-02,대전,유성구,189
2018-02,대전,대덕구,49
2018-02,울산,계,837
2018-02,울산,중구,108
2018-02,울산,남구,463
2018-02,울산,동구,86
2018-02,울산,북구,163
2018-02,울산,울주군,17
2018-02,경기,계,8,676
2018-02,경기,수원시,7
2018-02,경기,성남시,0
2018-02,경기,의정부시,51
2018-02,경기,안양시,43
2018-02,경기,부천시,69
2018-02,경기,광명시,0
2018-02,경기,평택시,754
2018-02,경기,동두천시,0
2018-02,경기,안산시,153
2018-02,경기,고양시,431
2018-02,경기,과천시,0
2018-02,경기,구리시,97
2018-02,경기,남양주시,1,773
2018-02,경기,오산시,0
2018-02,경기,시흥시,37
2018-02,경기,군포시,0
2018-02,경기,의왕시,0
2018-02,경기,하남시,18
2018-02,경기,용인시,1,023
2018-02,경기,파주시,18
2018-02,경기,이천시,584
2018-02,경기,안성시,1,422
2018-02,경기,김포시,741
2018-02,경기,양주시,13
2018-02,경기,여주시,0
2018-02,경기,화성시,916
2018-02,경기,광주시,230
2018-02,경기,연천군,202
2018-02,경기,포천시,0
2018-02,경기,가평군,0
2018-02,경기,양평군,94
2018-02,강원,계,4,636
2018-02,강원,춘천시,259
2018-02,강원,원주시,1,821
2018-02,강원,강릉시,691
2018-02,강원,동해시,1,284
2018-02,강원,태백시,8
2018-02,강원,속초시,217
2018-02,강원,삼척시,41
2018-02,강원,홍천군,20
2018-02,강원,횡성군,80
2018-02,강원,영월군,16
2018-02,강원,평창군,13
2018-02,강원,정선군,140
2018-02,강원,철원군,0
2018-02,강원,화천군,2
2018-02,강원,양구군,0
2018-02,강원,인제군,0
2018-02,강원,고성군,44
2018-02,강원,양양군,0
2018-02,충북,계,4,526
2018-02,충북,청주시,2,010
2018-02,충북,충주시,658
2018-02,충북,제천시,340
2018-02,충북,보은군,392
2018-02,충북,옥천군,129
2018-02,충북,영동군,24
2018-02,충북,증평군,0
2018-02,충북,진천군,318
2018-02,충북,괴산군,0
2018-02,충북,음성군,655
2018-02,충북,단양군,0
2018-02,충남,계,11,002
2018-02,충남,천안시,3,918
2018-02,충남,공주시,330
2018-02,충남,보령시,758
2018-02,충남,아산시,619
2018-02,충남,서산시,1,361
2018-02,충남,논산시,334
2018-02,충남,계룡시,182
2018-02,충남,당진시,967
2018-02,충남,금산군,0
2018-02,충남,부여군,379
2018-02,충남,서천군,106
